Año,Mes,Cantidad de días del mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1972,1,31,0.0210,0.0000,0.0001,0.1280,0.0058,0.0046,0.0753,0.0978,0.5102,0.5960,0.0042,0.2959,0.5246,0.5596,0.4875,0.3454,0.0999,0.0452,0.0537,0.0200,0.1028,0.1296,0.2162,0.1038,0.5159,1.0941,0.2889,0.1986,0.0086,0.0283,0.0824,0.1165,0.2502,0.4642,0.4493,0.5620,0.8464,1.8197,0.6884,2.1417,2.4912,0.1123,0.0948,1.2116,10.0427,2.6647,2.4975,0.8034,0.2270,0.4802,0.4168,0.1878,1.2157,0.5312,0.1346,0.6305,0.1435,0.1290,1.1448,1.5988,1.2978,15.3863,2.7429,2.3381,4.9759,3.5525,3.2795,2.8904,2.0872,3.9453,1.3992,2.3700,1.7323,3.6957
1972,2,29,0.0175,0.0000,0.0000,0.0888,0.0047,0.0028,0.0224,0.0515,0.0890,0.1066,0.0139,0.0467,0.1062,0.0884,0.1023,0.0366,0.0404,0.0200,0.0569,0.0126,0.0758,0.0548,0.1869,0.0805,0.3877,0.7428,0.1543,0.2481,0.0092,0.0270,0.0214,0.0862,0.2310,0.5560,0.3417,0.4612,0.6233,1.7402,0.4924,1.8817,1.6259,0.1127,0.0505,0.7829,3.2115,2.5696,2.0260,0.6807,0.1738,0.3561,0.2567,0.1166,0.1315,0.1760,0.1049,0.4112,0.0601,0.0759,0.6134,0.4209,0.7597,10.6521,1.7934,1.3412,3.8773,2.2440,2.4559,1.8969,1.1428,2.9839,0.7185,1.5260,0.3997,2.5475
1972,3,31,0.0118,0.0000,0.0000,0.0588,0.0038,0.0035,0.0140,0.0365,0.0422,0.0410,0.0303,0.0144,0.0481,0.0488,0.0501,0.0191,0.0299,0.0106,0.0651,0.0063,0.0583,0.0409,0.1640,0.0566,0.2974,0.5274,0.1134,0.3387,0.0083,0.0245,0.0147,0.1656,0.2262,0.4048,0.3592,0.4850,0.5513,1.9251,0.4104,1.8313,0.8888,0.0902,0.0381,0.4613,0.8195,1.2613,1.6565,0.4434,0.1067,0.2605,0.1630,0.0000,0.0796,0.0647,0.0956,0.3428,0.0399,0.0381,0.3663,0.1877,1.0821,5.9178,1.4769,1.0331,3.2311,2.0259,2.0033,1.2191,0.8944,2.3049,0.4393,1.0528,0.2466,1.6146
1972,4,30,0.0065,0.0000,0.0000,0.0423,0.0050,0.0014,0.0194,0.0196,0.0203,0.1248,0.0182,0.0060,0.0234,0.0302,0.0302,0.0113,0.0226,0.0047,0.0563,0.0032,0.0462,0.0439,0.1395,0.0346,0.2305,0.4621,0.1316,0.3881,0.0077,0.0208,0.0095,0.1387,0.1534,0.2668,0.1561,0.1758,0.2625,1.6616,0.4134,1.5265,0.5442,0.0943,0.0334,0.3244,0.4277,0.9466,2.1230,0.3686,0.1451,0.4266,0.1196,0.0000,0.0534,0.0267,0.0768,0.2530,0.0056,0.0296,0.2212,0.1312,1.1785,5.9178,1.6879,2.0300,4.7820,2.7214,3.5450,1.6747,1.1153,1.7595,0.6250,1.2415,0.8558,3.1934
1972,5,31,0.0063,0.0000,0.0001,0.0485,0.0059,0.0043,0.0147,0.0189,0.0075,0.0087,0.1987,0.0019,0.0155,0.0278,0.0227,0.0078,0.0197,0.0035,0.0615,0.0025,0.0477,0.0369,0.1218,0.0594,0.2475,0.6324,0.2419,0.4524,0.0058,0.0182,0.0083,0.9625,0.2693,0.6345,0.1865,0.3908,0.3130,2.0088,0.8066,1.4920,0.5880,0.0932,0.0734,0.3081,0.3987,0.7677,6.7318,0.8102,0.3591,0.7160,0.1543,0.0727,0.1914,0.1702,0.4039,0.3300,0.1181,0.1850,0.4795,0.5352,1.0630,10.6521,3.4813,4.7124,4.8467,5.5766,6.4187,2.8650,1.7496,1.7640,1.1807,1.4448,2.0071,5.9561
1972,6,30,0.1229,0.0308,0.0018,0.1025,0.0033,0.0131,0.0137,0.2453,0.0988,0.0978,0.1499,0.0140,0.1310,0.0920,0.0963,0.0587,0.0603,0.0334,0.1211,0.0174,0.2910,0.5363,0.6430,0.4780,1.2112,3.4878,1.7677,0.2736,0.0057,0.1842,0.0434,7.0929,1.2685,4.2709,3.6612,2.2931,3.0626,5.8533,4.1749,2.3657,2.0868,0.2145,0.8020,2.1959,4.2850,2.8476,8.7982,1.6226,0.6002,0.8847,0.2661,0.0625,0.2267,0.2233,1.2272,0.5593,0.1377,0.1811,0.6918,0.6674,1.2938,9.4685,3.5868,6.3617,6.0099,8.2439,8.9151,4.5180,3.0602,2.9378,1.6159,1.2248,2.5118,9.0419
1972,7,31,0.1652,0.0542,0.0023,0.3670,0.0028,0.0056,0.0276,0.8957,0.5400,0.4304,0.3254,0.6297,0.5854,0.3097,0.4284,1.0496,0.4192,0.2313,0.2213,0.0571,0.7092,0.5873,0.7400,2.4565,2.4465,3.5895,1.3289,0.3149,0.0071,0.1675,0.1581,1.7926,1.4203,5.3749,5.3721,1.6717,4.7429,4.6168,6.0240,4.5448,5.1560,0.2963,0.9689,1.5514,4.6894,4.5626,6.4224,1.1836,0.3137,0.3756,0.2489,0.0667,0.2127,0.8309,0.1837,0.1360,0.1538,0.2626,3.7691,3.3165,0.6435,9.4685,2.4791,3.1356,5.4283,4.6256,5.8794,2.9332,1.8309,2.1774,1.1450,1.1028,1.8289,5.3103
1972,8,31,0.7061,0.0877,0.0047,0.3322,0.0034,0.0029,0.1486,1.4329,1.4710,1.0630,0.3391,1.8126,1.1573,0.6732,1.0552,1.5601,0.8209,0.3672,0.3058,0.0817,0.9116,0.5338,1.2666,2.1961,2.2701,3.7211,1.0321,0.3431,0.0091,0.3625,0.2075,0.9797,1.3182,4.3386,3.8224,3.6061,3.3425,4.3367,5.7039,5.3768,13.3349,0.3856,0.5445,1.5886,4.2029,7.6250,7.6374,1.5136,0.6495,0.8239,0.4603,0.2363,0.3729,1.2082,0.0893,0.0888,0.3035,0.4338,4.1368,4.1815,0.5215,11.8356,3.6396,5.4918,7.6901,6.3187,8.4815,6.2227,3.7980,2.7318,1.1050,1.4550,1.7836,8.3960
1972,9,30,0.6167,0.3640,0.0323,0.2035,0.0029,0.0081,0.1324,1.0298,1.7297,1.4660,0.1741,2.4280,1.5976,1.5607,1.7218,2.8476,1.6217,0.6876,0.4023,0.1515,0.8684,1.0313,1.4187,2.7578,2.8556,5.5514,1.5999,0.2831,0.0089,1.0146,0.4610,0.7429,0.7105,2.0656,2.2698,3.3669,3.9374,4.1513,5.3838,4.1929,9.7265,0.5459,0.3340,1.3094,3.2003,5.8779,8.1007,2.7767,0.8643,1.8840,0.5567,0.4382,0.3579,0.8557,0.0600,0.1086,0.1404,0.1580,2.6945,3.2774,1.0247,17.7534,5.0637,6.0717,8.6594,8.6857,12.3528,10.9699,8.2460,6.2759,3.3316,2.4509,2.2566,12.9887
1972,10,31,0.0524,0.0639,0.0021,0.1342,0.0049,0.0092,0.2017,0.8221,0.4852,0.5105,0.3318,0.7062,1.8143,1.5073,1.4663,0.8730,0.4797,0.1420,0.1083,0.0244,0.2130,0.3009,0.6867,0.6770,1.6461,3.3597,0.8819,0.2477,0.0103,0.0690,0.2607,0.4715,0.7866,3.8476,2.0671,2.2022,3.1137,3.8435,3.1374,3.7091,6.8193,0.6001,0.0817,1.4596,6.4610,4.8768,8.8796,2.1670,1.0308,4.6334,1.2530,1.7934,0.4000,0.8096,0.2424,0.0645,0.1281,0.1359,3.5231,1.7760,0.4958,14.2027,6.6462,9.6060,10.2103,10.9592,13.5587,11.9227,9.7888,6.2716,4.0167,2.5467,2.4200,14.3522
1972,11,30,0.0402,0.0087,0.0011,0.0614,0.0037,0.0020,1.0154,0.5206,1.1409,1.2020,0.0102,1.0976,2.3030,1.9462,2.9199,5.1049,2.8515,0.6765,0.1405,0.1104,0.1655,0.3446,0.5466,0.2547,1.0123,2.4498,0.7076,0.2314,0.0092,0.0378,0.3201,0.2322,0.3953,1.5592,0.9314,1.1673,1.5228,5.4007,2.0261,3.4593,3.1184,0.4918,0.0738,1.1500,7.8335,3.3878,7.8680,1.1954,0.4169,1.1517,0.8982,0.3319,0.2557,0.5364,0.1070,0.0743,0.1320,0.1754,3.3693,1.2573,0.4578,9.4685,4.9582,8.4098,8.5948,10.9082,11.7289,11.4619,5.2412,4.7333,4.0351,1.9230,2.1606,12.1993
1972,12,31,0.0285,0.0053,0.0005,0.0357,0.0030,0.0016,0.3195,0.1232,0.2884,0.2580,0.0088,0.2765,0.4734,0.4667,0.5606,1.1811,0.7048,0.1729,0.0716,0.0274,0.1114,0.2263,0.4236,0.1771,0.6298,1.5110,0.4324,0.2063,0.0098,0.0325,0.0604,0.1675,0.2532,0.6823,0.4087,0.5225,1.0949,3.0832,1.2327,2.4364,2.3260,0.4303,0.0388,1.4323,13.6624,3.1143,3.4760,0.6868,0.2081,0.4748,0.6193,0.1938,0.1752,0.2714,0.0549,0.0548,0.0771,0.1178,1.4100,1.3198,0.5066,13.0192,3.0066,3.3349,5.9453,4.4247,7.5335,4.3619,3.1328,2.8982,1.5532,1.3767,0.9221,6.1714
1973,1,31,0.0216,0.0023,0.0134,0.0228,0.0035,0.0021,0.4277,0.7120,0.5676,0.6345,0.0038,0.2763,0.3069,0.3320,0.4479,0.3736,0.5837,0.1820,0.0934,0.0729,0.0864,0.1025,0.2677,0.1123,0.4238,0.9253,0.2480,0.1640,0.0115,0.0317,0.0388,0.1437,0.1950,0.4080,0.2400,0.2927,0.6530,2.1298,0.6541,1.8393,2.2044,0.3623,0.0283,0.7523,4.2837,1.9010,2.1211,0.5734,0.1595,0.3632,0.3663,0.0302,0.1040,0.1059,0.0440,0.0465,0.0192,0.0483,0.7718,0.5131,0.9235,14.2027,2.1099,1.8668,4.8467,3.2561,2.1051,3.2557,2.6146,3.4135,0.7625,1.5842,0.2780,5.4897
1973,2,28,0.0228,0.0011,0.0108,0.0205,0.0043,0.0027,0.1269,1.3249,1.0024,1.6632,0.0472,0.3784,0.8707,0.7863,0.5736,0.4886,0.3206,0.0867,0.0513,0.0350,0.0746,0.0579,0.2110,0.0714,0.3155,0.6230,0.1226,0.1856,0.0114,0.0391,0.1403,0.1107,0.1640,0.3347,0.1617,0.2033,0.5741,2.8308,0.4768,1.9253,2.6025,0.1776,0.0196,0.8026,4.7568,1.2458,1.6477,0.5094,0.1567,0.3315,0.1226,0.0000,0.0770,0.0427,0.0675,0.0427,0.0000,0.0193,0.5092,0.2428,0.8268,5.9178,1.6352,1.1962,4.0712,2.3421,2.9763,2.3410,2.0668,2.1183,0.4678,1.8105,0.1426,3.2651
1973,3,31,0.0178,0.0007,0.0055,0.0172,0.0046,0.0024,0.0592,0.1932,0.3318,0.3328,0.0025,0.0906,0.2449,0.2211,0.2108,0.1238,0.1016,0.0379,0.1965,0.0077,0.0607,0.0344,0.1630,0.0434,0.2504,0.4397,0.0929,0.1978,0.0086,0.0338,0.0356,0.0857,0.1473,0.2821,0.1846,0.2203,0.4539,2.4693,0.4028,1.8216,1.7253,0.1349,0.0068,0.5468,1.5392,0.9583,1.4536,0.3568,0.0708,0.2463,0.1058,0.0000,0.0855,0.0168,0.0742,0.0392,0.0000,0.0120,0.3142,0.1402,1.2954,3.5507,1.3187,0.8519,2.9726,1.8608,1.7923,0.7309,0.9449,0.9097,0.3186,0.6800,0.0929,1.7223
1973,4,30,0.0120,0.0003,0.0041,0.0070,0.0032,0.0087,0.0497,0.0515,0.1324,0.0826,0.0035,0.0236,0.0731,0.0729,0.0905,0.0498,0.0484,0.0099,0.0550,0.0035,0.0529,0.0323,0.1485,0.0365,0.2716,0.4510,0.1150,0.2173,0.0058,0.0279,0.0095,0.0639,0.1234,0.1386,0.0804,0.1044,0.2743,1.5758,0.3973,1.6404,1.2725,0.1390,0.0046,0.3730,1.1457,0.9523,2.1280,0.3514,0.1048,0.2966,0.0797,0.0000,0.0906,0.0058,0.0675,0.0253,0.0000,0.0124,0.1907,0.0767,0.4477,3.5507,1.3187,1.4862,1.9387,2.2529,2.3148,0.7205,0.9722,0.9131,0.3021,0.5866,0.1519,2.2963
1973,5,31,0.0110,0.0000,0.0112,0.0017,0.0043,0.0026,0.0517,0.0273,0.0477,0.0378,0.1716,0.0096,0.0320,0.0431,0.0533,0.0261,0.0370,0.0086,0.0581,0.0027,0.0552,0.0336,0.1391,0.0435,0.2552,0.4644,0.1361,0.1982,0.0052,0.0223,0.0103,0.0576,0.2166,0.8376,0.5569,0.3920,0.5061,2.5863,0.4202,1.7858,1.7022,0.1361,0.0207,0.6014,1.9971,1.0356,4.2543,0.8135,0.3770,0.4519,0.2862,0.0122,0.1263,0.1956,0.4077,0.1086,0.1091,0.1560,0.6820,0.1130,0.3629,4.8869,1.9516,2.7684,4.1462,6.1889,6.8062,3.6207,3.3920,2.9403,0.6540,1.3488,0.7674,7.6784
1973,6,30,0.0048,0.0000,0.0205,0.0342,0.0075,0.0094,0.0235,0.0208,0.0546,0.0694,0.2508,0.0090,0.0497,0.0542,0.0649,0.0615,0.0784,0.0490,0.0637,0.0684,0.1737,0.1477,0.2565,1.0613,1.8245,2.2188,0.6746,0.1044,0.0090,0.0167,0.0150,2.6506,0.9383,4.3792,4.6937,0.4533,4.3066,2.4982,4.2769,3.7397,2.3593,0.1361,0.1516,0.9349,1.5280,1.7953,9.1560,2.0807,1.0127,1.0546,0.4641,0.0376,0.2675,0.7005,0.5444,0.1981,0.2155,0.8389,6.4941,1.7576,0.5038,8.2056,5.8022,9.0635,11.0116,9.7225,13.8615,9.7380,8.6006,7.7859,3.0483,3.5930,4.7996,15.3568
1973,7,31,0.1099,0.0662,0.0690,0.0357,0.0048,0.0386,0.0514,0.3190,0.5969,0.6947,0.4305,0.3195,0.5152,0.3919,0.7166,2.2478,1.5380,0.4859,0.6087,0.5108,0.8719,0.3656,0.6511,2.1851,2.4783,2.8069,0.8811,0.0866,0.0067,0.0445,0.2109,1.7449,2.1245,4.2725,3.8201,2.8378,5.2873,3.5302,4.7271,4.7166,6.1157,0.1316,0.3270,1.4756,2.8045,2.2338,11.0059,2.0203,0.6548,0.9993,0.5400,0.0424,0.3171,1.2003,0.6086,0.2446,0.1595,0.3314,5.2286,3.2314,0.6245,8.5145,5.8549,10.0387,7.6129,10.4091,16.5817,13.4103,10.3961,8.0869,6.6055,3.4421,3.8636,18.2990
1973,8,31,0.4860,1.5356,0.1495,0.0189,0.0039,0.0269,0.2449,1.6010,2.1007,2.6120,0.2642,2.2348,2.9412,3.0972,4.0513,6.6016,4.4521,2.0561,1.4440,1.4901,2.1397,0.7089,1.9774,2.9664,3.2249,6.2431,2.3636,0.1216,0.0065,0.0658,3.0966,1.4816,2.2597,9.2379,8.6391,2.8917,8.3313,4.7224,4.2555,4.5071,16.9535,0.3599,2.3357,6.2523,19.8785,4.1571,17.3729,3.5939,1.1469,1.0826,0.4280,0.0969,0.3672,0.8533,1.3778,0.6374,0.2635,0.5235,3.1804,2.2488,0.9580,8.9726,8.5451,12.9392,9.5641,14.8084,20.1357,19.1934,18.8322,14.3104,6.7183,7.5269,4.2720,22.5329
1973,9,30,0.1776,0.6834,0.1213,0.0451,0.0036,0.0497,0.5801,0.5822,1.3430,1.7085,0.1087,2.3392,2.4339,2.4165,3.1624,7.1968,4.1735,1.5288,0.7560,0.8911,1.5668,1.1718,2.5865,3.9694,8.8535,8.0111,2.5332,1.8394,0.0004,0.0302,1.1160,1.7346,1.4340,3.3004,3.3013,2.4878,3.6992,3.8998,5.2251,4.5751,18.9311,1.1871,5.6926,8.7868,8.1454,6.6555,20.1191,3.0351,1.6763,1.9316,0.6017,0.4382,0.8374,1.5722,6.6595,1.9272,1.7578,1.9272,5.9507,3.6743,1.5555,19.7264,9.3363,12.7277,8.1790,15.2874,21.3318,18.7841,17.9147,13.2102,9.4703,11.0797,3.8776,24.0399
1973,10,31,0.0284,0.0370,0.0137,0.2232,0.0038,0.0564,0.0422,0.0603,0.2066,0.2131,0.4630,0.2582,0.3994,0.3963,0.6683,1.2177,0.7269,0.5124,0.3835,0.2170,0.6526,0.6373,1.7573,2.4726,4.7322,7.7401,1.8810,0.9635,0.0034,0.0241,0.1285,1.8456,1.1806,4.6851,3.9859,2.1382,2.8587,5.0492,3.5354,3.0402,16.4727,1.1813,1.1004,4.5709,31.1498,8.0391,15.7187,4.5974,2.7290,2.7215,1.2455,0.3634,2.2169,3.1121,10.5467,7.1736,3.7701,3.2560,11.4661,5.2647,3.2595,10.5751,10.5495,17.2505,9.7684,20.4176,31.6962,23.6144,20.6807,16.6575,13.4825,15.7564,6.1313,36.1674
1973,11,30,0.0208,0.0070,0.0137,0.0413,0.0043,0.0123,0.0248,0.0260,0.0875,0.0879,0.2261,0.0996,0.1508,0.1246,0.2236,0.2059,0.1446,0.1315,0.1544,0.0392,0.3045,0.3272,0.9490,0.5821,1.8310,3.6328,0.6693,0.2685,0.0055,0.0252,0.0437,0.6123,0.5387,1.0017,0.7187,0.8623,1.1068,2.1191,1.7673,1.3293,6.1104,0.8235,0.4188,2.1371,10.8367,6.4960,8.5549,1.7397,0.6395,1.1992,0.6082,0.2254,0.6772,0.9852,0.4152,2.2048,0.4007,0.6362,3.1962,2.2283,1.4017,19.7264,5.7495,7.6425,9.1656,12.6478,17.9391,17.9833,13.3311,11.6188,10.5261,7.9411,12.9025,23.0352
1973,12,31,0.0178,0.0044,0.0110,0.0203,0.0037,0.0049,0.0236,0.0140,0.0523,0.0543,0.2004,0.0458,0.0953,0.0772,0.1267,0.0948,0.0801,0.0402,0.0704,0.0190,0.1132,0.0510,0.3332,0.2642,1.0053,1.8930,0.4427,0.2543,0.0069,0.0267,0.0327,0.2868,0.4084,0.9352,0.7834,0.7067,1.0468,3.0302,1.0275,1.9092,4.5400,0.5020,0.2190,1.4857,7.1850,4.4767,4.9008,1.1401,0.2957,0.4873,0.2588,0.0787,0.3246,0.4727,0.1732,1.0142,0.1111,0.2422,1.4089,0.8760,1.1690,40.5086,3.9033,4.6837,12.8035,6.9211,11.3026,8.6264,6.7201,6.8343,3.9524,4.7588,4.5454,11.9841
1974,1,31,0.0175,0.0031,0.0134,0.0150,0.0043,0.0026,0.0278,0.1240,0.0435,0.0433,0.2444,0.0232,0.0638,0.0657,0.0923,0.0631,0.0679,0.0285,0.0676,0.0166,0.0862,0.0338,0.2344,0.1685,0.6787,1.2901,0.2910,0.2361,0.0067,0.0263,0.0310,0.1790,0.2636,0.7611,0.8816,0.5531,0.6369,1.8453,0.5928,2.2213,5.0630,0.2738,0.1345,1.0338,2.2486,2.6177,3.7588,0.8602,0.1690,0.3738,0.2090,0.0122,0.2222,0.3811,0.1032,0.6645,0.0925,0.2020,1.2419,0.8977,1.0677,11.1101,2.9011,2.8070,6.6603,4.2266,7.2746,4.0144,3.0067,2.9816,1.5705,1.9496,1.0445,7.8219
1974,2,28,0.0150,0.0010,0.0120,0.0117,0.0035,0.0010,0.0161,0.0209,0.0277,0.0274,0.4438,0.0107,0.0372,0.0454,0.0620,0.0392,0.0563,0.0177,0.0590,0.0108,0.0698,0.0244,0.2198,0.1107,0.4707,0.9057,0.2153,0.2894,0.0063,0.0239,0.0235,0.1184,0.1924,0.4568,0.2725,0.2648,0.5254,1.7989,0.3951,1.9260,3.0908,0.1866,0.1129,1.1172,8.9964,1.6455,3.0545,0.6755,0.1216,0.3139,0.1309,0.0000,0.1499,0.2681,0.0726,0.5305,0.1173,0.1178,0.8001,0.4593,1.2141,6.0444,2.0571,1.5173,3.9743,2.6957,3.0836,2.1900,1.7111,2.1902,1.0165,1.5354,0.2929,2.5475
1974,3,31,0.0127,0.0006,0.0144,0.0111,0.0042,0.0014,0.0135,0.0161,0.0204,0.0201,0.3718,0.0042,0.0268,0.0410,0.0504,0.0231,0.0421,0.0090,0.0666,0.0075,0.0545,0.0345,0.1444,0.0681,0.3429,0.6102,0.1738,0.3262,0.0067,0.0213,0.0144,0.1112,0.2076,0.4048,0.1954,0.1985,0.3887,1.2720,0.4692,1.6434,1.7801,0.1508,0.0725,0.8127,1.5336,1.4228,2.7463,0.5901,0.1067,0.2782,0.1008,0.0000,0.1067,0.1903,0.0768,0.4313,0.0223,0.0440,0.5072,0.2176,1.3344,3.9708,1.8462,1.2500,3.4896,2.3952,3.0402,1.3741,1.1523,1.2947,0.5983,1.2577,0.2124,2.5834
1974,4,30,0.0071,0.0000,0.0251,0.0075,0.0036,0.0023,0.0110,0.0129,0.0116,0.0099,0.4827,0.0029,0.0145,0.0299,0.0251,0.0116,0.0268,0.0056,0.0609,0.0064,0.0427,0.0314,0.0994,0.0426,0.2712,0.4312,0.1661,0.3692,0.0065,0.0188,0.0088,0.0914,0.1867,0.5341,0.2615,0.1546,0.4076,1.5547,0.3071,1.3165,0.7535,0.1414,0.0307,0.8988,10.8778,1.0037,2.9004,0.4375,0.0600,0.2179,0.0771,0.0000,0.0650,0.1334,0.0638,0.3765,0.0001,0.0172,0.3830,0.1476,1.1221,3.7483,1.7934,1.2470,3.4013,2.3445,3.0258,1.7246,1.2607,1.1675,0.3768,1.4084,1.2134,2.5834
1974,5,31,0.0037,0.0000,0.0685,0.0030,0.0020,0.0009,0.0058,0.0101,0.0049,0.0080,0.4487,0.0008,0.0120,0.0237,0.0181,0.0098,0.0635,0.0127,0.0687,0.0079,0.0481,0.1319,0.1402,0.0350,0.2830,0.5967,0.1745,0.2698,0.0060,0.0176,0.0071,0.0671,0.1928,0.4434,0.2991,0.1212,0.2918,1.2534,0.2982,1.3945,0.6749,0.1383,0.1168,0.6488,1.9436,0.9785,6.3879,0.9868,0.4966,0.5510,0.3692,0.1514,0.4150,0.2470,0.1615,0.3813,0.0399,0.0621,0.3718,0.1646,0.9567,3.7412,2.6374,5.3070,6.3830,6.6445,10.1918,2.8425,3.1517,3.0622,0.7892,1.8331,0.8871,7.1043
1974,6,30,0.0033,0.0000,0.0509,0.0007,0.0010,0.0024,0.0065,0.0230,0.0175,0.0199,0.2819,0.0000,0.0254,0.0274,0.0573,0.0493,0.0871,0.1267,0.1143,0.0168,0.7164,0.5318,0.9922,0.3934,2.8405,9.6952,4.0652,0.6936,0.0049,0.0142,0.0066,0.7207,0.7420,2.3028,3.4459,1.3533,3.1730,6.3638,3.8544,3.2090,1.7753,0.1427,1.0070,2.2529,7.3038,2.5348,12.3227,2.0360,1.2965,1.1058,0.3073,0.0250,0.4634,0.3519,1.2469,0.6038,0.0258,0.0637,1.0426,0.6292,1.2761,7.2588,4.7473,10.1697,9.6029,11.6435,15.5826,5.9875,5.5137,4.3484,1.2228,1.6499,1.7435,15.7874
1974,7,31,0.0870,0.0000,0.0219,0.0003,0.0004,0.0008,0.0423,0.9743,1.1413,1.3626,0.0774,2.9900,1.7786,0.5961,1.0614,2.4053,1.1717,0.4857,0.4019,0.1383,1.1150,0.8498,1.8965,1.5751,2.5059,7.3149,2.8036,0.6842,0.0053,0.0318,0.0975,1.0514,1.9062,6.7023,6.6315,3.2799,7.4823,3.5452,5.0272,4.6007,5.2364,0.1505,1.7301,2.4131,6.4411,4.5060,9.8867,1.9936,0.9125,1.2651,0.4904,0.2363,0.5651,0.7993,0.1409,0.2630,0.0341,0.0817,2.1502,1.6791,0.5967,14.5460,4.1143,6.3366,8.5135,7.6928,9.1908,5.7780,4.6142,3.5350,1.0009,1.8170,3.4852,9.5442
1974,8,31,0.2382,0.0505,0.0221,0.0020,0.0007,0.0006,0.0333,0.8104,1.8680,1.6098,0.0991,2.7093,2.6991,1.8130,1.8725,3.2749,1.5464,0.5918,0.3883,0.3435,0.7712,0.7955,2.1938,0.7035,2.4195,6.5630,1.6946,0.2993,0.0044,0.0715,0.5117,0.0926,0.5432,1.3884,1.3047,1.9307,2.5622,2.0814,2.5127,2.1919,10.4077,0.3290,0.4604,0.9570,2.7592,3.0698,8.3363,2.1336,1.0878,0.9621,0.5152,0.0000,0.6027,1.0169,0.3120,0.2214,0.0578,0.1359,2.8829,4.5443,0.5243,17.6007,4.4835,7.9719,9.0409,10.1998,10.6708,8.6439,5.8062,5.7898,4.0713,2.7468,4.6191,11.0512
1974,9,30,1.7091,0.7026,0.2057,0.5763,0.0029,0.0102,0.0500,1.3200,1.7773,2.0010,0.2928,2.3022,2.4297,3.0147,2.6026,5.4802,1.9081,0.6632,0.2989,0.3416,0.7766,1.5416,2.0944,2.1953,8.7162,10.6603,3.2618,0.7675,0.0069,0.7423,1.0429,1.5131,2.2915,14.6779,13.0149,1.2844,12.4914,8.4188,9.8259,4.7655,12.6432,0.4397,1.1145,3.6423,21.7672,4.9104,17.4173,5.0159,3.9702,1.9572,2.6267,0.2755,1.3700,2.6790,9.7020,2.5771,2.2549,1.9432,4.0343,5.2354,3.2932,12.8618,9.8637,12.8322,6.8629,14.7629,20.2268,13.3613,12.3569,9.4960,4.1043,5.4344,4.3838,21.2412
1974,10,31,0.1346,0.0819,0.1854,0.4524,0.0039,0.0510,0.0179,0.3294,0.8069,0.9500,0.1835,0.7071,1.3900,1.0652,1.0534,1.4386,0.6725,0.2970,0.0946,0.0647,0.2549,0.4491,0.8712,0.6213,2.4968,5.5948,1.5828,0.6702,0.0060,0.1321,0.1578,0.7969,1.9215,3.4282,3.2644,2.2014,3.2112,6.1128,2.8655,4.6199,6.3049,0.8375,0.6090,3.0303,19.9938,7.3686,9.2827,4.6940,2.8431,4.0043,1.7148,2.9688,0.8849,1.8382,1.9713,1.1864,0.5192,0.6056,3.7541,2.1792,1.3239,15.4632,8.3341,18.4789,8.7678,18.5087,25.1547,21.2123,21.1595,17.9289,11.0328,10.2721,5.9282,27.6997
1974,11,30,0.0498,0.0042,0.0528,0.2303,0.0012,0.0242,0.1471,1.7102,0.8014,1.2236,0.0754,0.9127,1.0467,0.3519,0.2716,0.1798,0.0809,0.0339,0.0406,0.0101,0.0996,0.1519,0.3925,0.1840,1.2209,2.3709,0.6541,0.2597,0.0081,0.0437,0.0946,0.2615,0.6320,1.7562,1.1632,1.4154,1.9195,4.3483,1.4915,2.3716,3.1039,0.4314,0.2149,1.8984,12.7526,3.5886,5.3601,2.7318,1.0138,1.3365,0.8871,0.4758,0.2407,0.6267,0.2324,0.5302,0.0889,0.1481,1.0846,0.8672,0.9298,16.5308,4.2725,9.0478,6.7358,10.7624,9.6477,8.5208,6.7917,5.9725,4.9086,4.5645,6.2328,10.4771
1974,12,31,0.0317,0.0018,0.0244,0.1091,0.0009,0.0113,0.0709,0.1716,0.2875,0.3296,0.1883,0.2081,0.7712,1.0201,1.7456,1.8198,0.7148,0.1062,0.0386,0.0321,0.0908,0.1047,0.2687,0.1170,0.6851,1.4084,0.4464,0.2943,0.0095,0.0374,0.4774,0.1566,0.3766,1.1617,0.7411,0.9288,1.1362,2.9678,1.0194,1.7902,2.1953,0.1653,0.1384,1.2179,6.8770,2.1474,3.1729,2.0436,0.4900,0.5670,0.4666,0.1878,0.2416,0.2683,0.1032,0.3418,0.0635,0.0730,0.6990,0.4968,0.6486,37.6444,3.3231,3.1110,9.4161,4.5043,5.4925,3.9276,3.2768,4.1135,1.6673,2.3849,1.7106,5.8844
